endTime,artistName,trackName,msPlayed
2024-10-30 02:49,Olivia Rodrigo,good 4 u,178146
2024-10-30 02:53,Pitbull,Give Me Everything (feat. Nayer),252306
2024-10-30 02:57,DNCE,Cake By The Ocean,219146
2024-10-30 03:01,Spice Girls,Wannabe,173026
2024-10-30 04:35,Vanessa Carlton,A Thousand Miles,188385
2024-10-30 04:36,Vanessa Carlton,A Thousand Miles,1240
2024-10-30 05:54,Passenger,Let Her Go,67375
2024-10-30 05:54,Nicki Minaj,Super Bass,17060
2024-10-30 05:57,Neon Trees,Everybody Talks,177280
2024-10-30 06:00,OK Go,Here It Goes Again,179813
2024-10-30 06:05,Weezer,Say It Ain't So - Original Mix,258826
2024-10-30 06:08,Avril Lavigne,Sk8er Boi,204000
2024-10-30 06:12,Wheatus,Teenage Dirtbag,241666
2024-10-30 06:17,The Killers,Just Another Girl,262000
2024-10-30 06:20,The All-American Rejects,Gives You Hell,213106
2024-10-30 06:24,The Police,Every Little Thing She Does Is Magic,260573
2024-10-30 06:28,Panic! At The Disco,I Write Sins Not Tragedies,185586
2024-10-30 21:06,The Killers,Mr. Brightside,222808
2024-10-30 21:09,Avril Lavigne,What the Hell,220706
2024-10-30 21:13,Junior Doctor,Uh Oh,217254
2024-10-30 21:16,blink-182,What's My Age Again?,148360
2024-10-30 21:20,Yellowcard,Holly Wood Died,279133
2024-10-30 21:23,Jimmy Eat World,The Middle,165853
2024-10-30 21:28,Arctic Monkeys,Do I Wanna Know?,272394
2024-10-30 21:30,Fountains Of Wayne,Hey Julie,156933
2024-10-30 21:34,Britney Spears,Oops!...I Did It Again,211160
2024-10-30 21:38,Superheaven,Youngest Daughter,249514
2024-10-30 21:41,We The Kings,Say You Like Me,210645
2024-10-30 21:45,Foster The People,Pumped Up Kicks,239600
2024-10-30 21:49,Fall Out Boy,Thnks fr th Mmrs,203506
2024-10-30 21:52,Green Day,Holiday / Boulevard of Broken Dreams,3878
2024-10-30 21:52,Green Day,Holiday / Boulevard of Broken Dreams,158300
2024-10-30 21:55,KISS OF LIFE,Chemistry,184320
2024-10-30 21:58,KISS OF LIFE,R.E.M,172773
2024-10-30 22:00,KISS OF LIFE,Igloo,131786
2024-10-30 22:05,YENA,NEMONEMO,178026
2024-10-30 22:08,TWICE,Like Ooh-Ahh,215080
2024-10-30 22:12,GFRIEND,Me Gustas Tu,220745
2024-10-30 22:14,ILLIT,Pimple,160000
2024-10-30 22:17,ILLIT,IYKYK (If You Know You Know),144094
2024-10-30 22:20,ILLIT,Cherish (My Love),176854
2024-10-30 22:22,ILLIT,I'll Like You,127684
2024-10-30 22:26,aespa,Just Another Girl,184266
2024-10-30 22:29,aespa,Flowers,190733
2024-10-30 22:57,aespa,"Flights, Not Feelings",181666
2024-10-30 23:04,aespa,Kill It,178298
2024-10-30 23:08,KISS OF LIFE,Chemistry,184320
2024-10-30 23:11,KISS OF LIFE,R.E.M,172773
2024-10-30 23:13,KISS OF LIFE,Igloo,131786
2024-10-30 23:16,YENA,NEMONEMO,178026
2024-10-30 23:20,TWICE,Like Ooh-Ahh,215080
2024-10-30 23:20,GFRIEND,Me Gustas Tu,2845
2024-10-30 23:22,ILLIT,Pimple,160000
2024-10-30 23:25,ILLIT,IYKYK (If You Know You Know),144094
2024-10-30 23:28,ILLIT,I'll Like You,4519
2024-10-30 23:28,STAYC,ASAP,1346
2024-10-30 23:28,aespa,Just Another Girl,2948
2024-10-30 23:28,XG,SOMETHING AIN'T RIGHT,1277
2024-10-30 23:28,ILLIT,Cherish (My Love),176854
2024-10-30 23:28,EL7Z UP,CHEEKY,7709
2024-10-30 23:28,KISS OF LIFE,R.E.M,24938
2024-10-30 23:28,NMIXX,Love Me Like This,1555
2024-10-30 23:28,Red Velvet,Psycho,1393
2024-10-30 23:29,LE SSERAFIM,Crazier,8057
2024-10-30 23:31,KISS OF LIFE,Back To Me,170186
2024-10-30 23:32,Kendrick Lamar,Not Like Us,12704
2024-10-30 23:32,KISS OF LIFE,Back To Me,6478
2024-10-30 23:35,KISS OF LIFE,No One But Us,185760
2024-10-30 23:39,NIKI,I Like U,267732
2024-10-30 23:42,aespa,Just Another Girl,184266
2024-10-30 23:43,aespa,Flowers,13428
2024-10-30 23:46,ROSÉ,APT.,169917
2024-10-30 23:49,FLO,Losing You,224500
2024-10-30 23:54,Lady Gaga,Die With A Smile,251667
2024-10-30 23:56,Doja Cat,Like That (feat. Gucci Mane),163173
2024-10-31 00:00,Megan Thee Stallion,Sweetest Pie,201334
2024-10-31 00:06,Regina Song,the cutest pair,158400
2024-10-31 00:09,Carly Rae Jepsen,Shooting Star,199666
2024-10-31 00:12,Sabrina Carpenter,because i liked a boy,175983
2024-10-31 00:14,Sabrina Carpenter,Vicious,149890
2024-10-31 00:17,Sabrina Carpenter,Bed Chem,171869
2024-10-31 00:21,Sabrina Carpenter,Juno,223192
2024-10-31 00:24,Sabrina Carpenter,Taste,157279
2024-10-31 00:27,aespa,Just Another Girl,3854
2024-10-31 00:27,KISS OF LIFE,Chemistry,3877
2024-10-31 00:27,ILLIT,Cherish (My Love),9938
2024-10-31 00:27,IVE,All Night (feat. Saweetie),185623
2024-10-31 00:27,tripleS,Girls Never Die,4411
2024-10-31 00:30,ILLIT,Cherish (My Love),176854
2024-10-31 00:33,JENNIE,Mantra,136627
2024-10-31 00:36,JENNIE,Mantra,52852
2024-10-31 00:36,aespa,Just Another Girl,184266
2024-10-31 00:37,TWICE,FANCY,7964
2024-10-31 00:37,Yves,LOOP (feat. Lil Cherry),1764
2024-10-31 00:40,TWICE,What is Love?,208240
2024-10-31 00:44,TWICE,I GOT YOU,16654
2024-10-31 00:44,aespa,Supernova,1927
2024-10-31 00:44,EL7Z UP,CHEEKY,1625
2024-10-31 00:44,STAYC,RUN2U,213426
2024-10-31 00:44,(G)I-DLE,LATATA,13351
2024-10-31 00:44,NewJeans,Supernatural,2159
2024-10-31 00:47,Maroon 5,Memories,189486
2024-10-31 00:51,Sam Smith,Too Good At Goodbyes,201000
2024-10-31 00:55,Sam Smith,Too Good At Goodbyes,1400
2024-10-31 00:55,Maroon 5,Payphone,1700
2024-10-31 00:55,Maroon 5,Payphone,231173
2024-10-31 00:55,Bruno Mars,When I Was Your Man,21569
2024-10-31 00:59,Maroon 5,Payphone,231173
2024-10-31 01:03,Bruno Mars,When I Was Your Man,213826
2024-10-31 01:06,James Arthur,Say You Won't Let Go,211466
2024-10-31 01:06,John Legend,All of Me,4714
2024-10-31 01:09,Olivia Rodrigo,good 4 u,178146
2024-10-31 01:13,Bruno Mars,Just the Way You Are,220734
2024-10-31 01:18,Arctic Monkeys,Do I Wanna Know?,272394
2024-10-31 01:25,Gotye,Somebody That I Used To Know,427130
2024-10-31 01:29,Katy Perry,The One That Got Away,227333
2024-10-31 01:32,Bruno Mars,Marry You,230192
2024-10-31 01:34,Passenger,Let Her Go,103983
2024-10-31 02:25,Passenger,Let Her Go,9540
2024-10-31 03:28,Simple Plan,Jet Lag (feat. Natasha Bedingfield),204526
2024-10-31 03:33,Green Day,21 Guns,321093
2024-10-31 03:36,blink-182,What's My Age Again?,148360
2024-10-31 03:40,Avril Lavigne,What the Hell,220706
2024-10-31 03:44,Yellowcard,Holly Wood Died,279133
2024-10-31 03:49,Train,Wonder What You're Doing for the Rest of Your Life (feat. Marsha Ambrosius),203760
2024-10-31 03:52,Neon Trees,Everybody Talks,177280
2024-10-31 03:55,OK Go,Here It Goes Again,179813
2024-10-31 03:59,The Killers,Mr. Brightside,222973
2024-10-31 04:02,Lustra,Scotty Doesn't Know,175200
2024-10-31 04:06,The Killers,When You Were Young,220426
2024-10-31 04:11,Nirvana,Smells Like Teen Spirit,301920
2024-10-31 04:50,Paramore,Still into You,216013
2024-10-31 04:54,The Killers,Somebody Told Me,235
2024-10-31 04:54,Avril Lavigne,Girlfriend,216600
2024-10-31 04:59,Avril Lavigne,Complicated,244506
2024-10-31 05:02,Green Day,Basket Case,181533
2024-10-31 05:06,Jet,Are You Gonna Be My Girl,213800
2024-10-31 05:10,Arctic Monkeys,505,253586
2024-10-31 05:14,Superheaven,Youngest Daughter,249514
2024-10-31 05:23,Green Day,Holiday / Boulevard of Broken Dreams,493400
2024-10-31 05:26,Panic! At The Disco,I Write Sins Not Tragedies,185586
2024-10-31 05:29,Junior Doctor,Uh Oh,217254
2024-10-31 05:32,Fountains Of Wayne,Hey Julie,156933
2024-10-31 08:28,My Chemical Romance,Welcome to the Black Parade,308763
2024-10-31 08:30,OK Go,Here It Goes Again,16292
2024-10-31 08:30,My Chemical Romance,Welcome to the Black Parade,1527
2024-10-31 08:30,My Chemical Romance,Welcome to the Black Parade,2315
2024-10-31 08:30,Arctic Monkeys,505,1025
2024-10-31 08:33,Weezer,Buddy Holly,157947
2024-10-31 08:36,The Killers,Mr. Brightside,196875
2024-10-31 08:36,blink-182,Another Girl Another Planet,12966
2024-10-31 08:40,The All-American Rejects,Gives You Hell,211388
2024-10-31 08:44,The Police,Every Little Thing She Does Is Magic,258770
2024-10-31 08:48,The Killers,Caution - Radio Edit,226179
2024-10-31 08:52,Third Eye Blind,Never Let You Go - 2008 Remaster,235541
2024-10-31 08:56,Foo Fighters,Everlong,248734
2024-10-31 08:59,Arctic Monkeys,Why'd You Only Call Me When You're High?,159900
2024-10-31 09:02,Jet,Are You Gonna Be My Girl,212086
2024-10-31 09:12,Green Day,Jesus of Suburbia,543881
2024-10-31 09:15,Panic! At The Disco,The Ballad of Mona Lisa,224827
2024-10-31 09:20,Yellowcard,Holly Wood Died,276908
2024-10-31 09:26,Red Hot Chili Peppers,Snow (Hey Oh),332253
2024-10-31 09:30,Arctic Monkeys,Do I Wanna Know?,270136
2024-10-31 09:35,Metric,Black Sheep - Brie Larson Vocal Version / Bonus Track,291824
2024-10-31 09:38,Fall Out Boy,Thnks fr th Mmrs,201922
2024-10-31 09:41,Lustra,Scotty Doesn't Know,173719
2024-10-31 09:46,The Killers,Just Another Girl,259907
2024-10-31 09:49,Arctic Monkeys,R U Mine?,200115
2024-10-31 09:52,Cavetown,Devil Town,178548
2024-10-31 09:55,The Killers,When You Were Young,186188
2024-10-31 21:10,The Killers,When You Were Young,6620
2024-10-31 21:24,Superheaven,Youngest Daughter,249514
2024-10-31 21:29,American Football,Never Meant,268333
2024-10-31 21:54,All Time Low,Fake As Hell (with Avril Lavigne),89911
2024-10-31 21:57,All Time Low,"Dear Maria, Count Me In",182826
2024-10-31 22:00,Paramore,Misery Business,211520
2024-10-31 23:01,Avril Lavigne,What the Hell,165653
2024-10-31 23:04,KISS OF LIFE,Chemistry,184320
2024-10-31 23:07,KISS OF LIFE,R.E.M,172773
2024-10-31 23:09,KISS OF LIFE,Igloo,131786
2024-10-31 23:12,YENA,NEMONEMO,178026
2024-10-31 23:15,TWICE,Like Ooh-Ahh,215080
2024-10-31 23:19,GFRIEND,Me Gustas Tu,220745
2024-10-31 23:22,ILLIT,IYKYK (If You Know You Know),4735
2024-10-31 23:22,ILLIT,Pimple,160000
2024-10-31 23:25,ILLIT,Cherish (My Love),176854
2024-10-31 23:28,Red Velvet,Day 1,171014
2024-10-31 23:31,STAYC,RUN2U,213426
2024-10-31 23:34,KISS OF LIFE,Bad News,160386
2024-10-31 23:37,Kep1er,Back to the City,200000
2024-11-01 00:25,IVE,해야 (HEYA),189680
2024-11-01 00:28,IVE,I AM,183853
2024-11-01 00:32,TWICE,What is Love?,208240
2024-11-01 00:35,MOMOLAND,BBoom BBoom,208863
2024-11-01 00:37,ILLIT,IYKYK (If You Know You Know),122817
2024-11-01 00:37,KISS OF LIFE,Midas Touch,6269
2024-11-01 00:43,Extreme,More Than Words,334000
2024-11-01 00:44,RJ Pasin,Fire Emblem,98823
2024-11-01 00:48,Wheatus,Teenage Dirtbag,241666
2024-11-01 00:52,Stacey Ryan,Fall In Love Alone,205427
2024-11-01 00:55,gabi belle,PLASTIC LOVE,177000
2024-11-01 00:59,Foster The People,Pumped Up Kicks,239600
2024-11-01 06:27,Outkast,Hey Ya!,50624
2024-11-01 06:30,Tame Impala,The Less I Know The Better,216320
2024-11-01 06:33,Mother Mother,Verbatim,168320
2024-11-01 06:37,Mother Mother,Arms Tonite,216666
2024-11-01 06:40,Mother Mother,Hayloft,181680
2024-11-01 06:45,MGMT,Little Dark Age,299960
2024-11-01 06:49,Radiohead,Creep,238640
2024-11-01 06:54,The Strokes,The Adults Are Talking,309053
2024-11-01 07:00,Tame Impala,"New Person, Same Old Mistakes",363240
2024-11-01 07:04,Pixies,Where Is My Mind?,229226
2024-11-01 07:12,Tame Impala,Let It Happen,467586
2024-11-01 07:14,ThxSoMch,SPIT IN MY FACE!,147874
2024-11-01 07:20,Harmless,Swing Lynn,321438
2024-11-01 07:24,Rex Orange County,Sunflower,252230
2024-11-01 07:29,Tame Impala,Eventually,318591
2024-11-01 07:33,Mother Mother,Hayloft II,215040
2024-11-01 07:36,Gorillaz,Rhinestone Eyes,200173
2024-11-01 07:39,Vundabar,Alien Blues,155933
2024-11-01 07:41,Sub Urban,UH OH! (feat. BENEE),133509
2024-11-01 07:43,Jhariah,Flight of the Crows,158466
2024-11-01 07:47,Sub Urban,Cirque,184078
2024-11-01 07:51,Mother Mother,Ghosting,285986
2024-11-01 07:55,Weathers,C'est la vie,194024
2024-11-01 07:57,League of Legends,Get Jinxed,154960
2024-11-01 08:00,The Wrecks,Psycho Killer,176776
2024-11-01 08:04,Arctic Monkeys,Knee Socks,257563
2024-11-01 08:07,Mother Mother,The Knack,179604
2024-11-01 08:12,Mother Mother,Burning Pile,262173
2024-11-01 08:16,Tame Impala,Borderline,237800
2024-11-01 08:20,Tame Impala,'Cause I'm A Man,241986
2024-11-01 08:27,Tame Impala,One More Hour,432560
2024-11-01 08:30,Tame Impala,Feels Like We Only Go Backwards,192960
2024-11-01 08:34,Glass Animals,Take A Slice,229717
2024-11-01 08:37,Mother Mother,Oh Ana,197080
2024-11-01 08:41,Cage The Elephant,Come a Little Closer,229346
2024-11-01 08:44,Sir Chloe,Too Close,170575
2024-11-01 08:49,Metric,Black Sheep - Brie Larson Vocal Version,294065
2024-11-01 08:52,Gorillaz,She's My Collar (feat. Kali Uchis),209560
2024-11-01 08:55,Mother Mother,Back To Life,165026
2024-11-01 08:59,Tame Impala,Elephant,211226
2024-11-01 09:02,Tame Impala,Instant Destiny,194706
2024-11-01 09:06,Tame Impala,Is It True,239266
2024-11-01 09:10,Tame Impala,The Less I Know The Better,216320
2024-11-01 09:12,Mother Mother,Verbatim,168320
2024-11-01 09:16,Mother Mother,Arms Tonite,216666
2024-11-01 09:19,Mother Mother,Hayloft,181680
2024-11-01 09:24,MGMT,Little Dark Age,299960
2024-11-01 09:28,Radiohead,Creep,238640
2024-11-01 09:33,The Strokes,The Adults Are Talking,309053
2024-11-01 09:39,Tame Impala,"New Person, Same Old Mistakes",363240
2024-11-01 09:43,Pixies,Where Is My Mind?,229226
2024-11-01 09:51,Tame Impala,Let It Happen,467586
2024-11-01 09:53,ThxSoMch,SPIT IN MY FACE!,147874
2024-11-01 09:59,Harmless,Swing Lynn,321438
2024-11-01 10:03,Rex Orange County,Sunflower,252230
2024-11-01 10:08,Tame Impala,Eventually,318591
2024-11-01 10:12,Mother Mother,Hayloft II,215040
2024-11-01 10:15,Gorillaz,Rhinestone Eyes,200173
2024-11-01 10:18,Vundabar,Alien Blues,155933
2024-11-01 10:20,Sub Urban,UH OH! (feat. BENEE),133509
2024-11-01 10:23,Jhariah,Flight of the Crows,158466
2024-11-01 10:26,Sub Urban,Cirque,184078
2024-11-01 10:31,Mother Mother,Ghosting,285986
2024-11-01 10:34,Weathers,C'est la vie,194024
2024-11-01 10:36,League of Legends,Get Jinxed,154960
2024-11-01 10:39,The Wrecks,Psycho Killer,176776
2024-11-01 10:44,Arctic Monkeys,Knee Socks,257563
2024-11-01 10:47,Mother Mother,The Knack,179604
2024-11-01 10:51,Mother Mother,Burning Pile,262173
2024-11-01 10:55,Tame Impala,Borderline,237800
2024-11-01 10:59,Tame Impala,'Cause I'm A Man,241986
2024-11-01 11:06,Tame Impala,One More Hour,432560
2024-11-01 11:10,Tame Impala,Feels Like We Only Go Backwards,192960
2024-11-01 11:13,Glass Animals,Take A Slice,229717
2024-11-01 11:17,Mother Mother,Oh Ana,197080
2024-11-01 11:21,Cage The Elephant,Come a Little Closer,229346
2024-11-01 11:24,Sir Chloe,Too Close,170575
2024-11-01 11:29,Metric,Black Sheep - Brie Larson Vocal Version,294065
2024-11-01 11:32,Gorillaz,She's My Collar (feat. Kali Uchis),209560
2024-11-01 11:35,Mother Mother,Back To Life,165026
2024-11-01 11:38,Tame Impala,Elephant,211226
2024-11-01 11:42,Tame Impala,Instant Destiny,194706
2024-11-01 11:46,Tame Impala,Is It True,239266
2024-11-01 11:49,Tame Impala,The Less I Know The Better,216320
2024-11-01 11:52,Mother Mother,Verbatim,168320
2024-11-01 11:56,Mother Mother,Arms Tonite,216666
2024-11-01 11:59,Mother Mother,Hayloft,181680
2024-11-01 12:04,MGMT,Little Dark Age,299960
2024-11-01 12:08,Radiohead,Creep,238640
2024-11-01 12:13,The Strokes,The Adults Are Talking,309053
2024-11-01 12:19,Tame Impala,"New Person, Same Old Mistakes",363240
2024-11-01 12:23,Pixies,Where Is My Mind?,229226
2024-11-01 12:30,Tame Impala,Let It Happen,467586
2024-11-01 12:33,ThxSoMch,SPIT IN MY FACE!,147874
2024-11-01 12:38,Harmless,Swing Lynn,321438
2024-11-01 12:43,Rex Orange County,Sunflower,252230
2024-11-01 12:48,Tame Impala,Eventually,318591
2024-11-01 12:51,Mother Mother,Hayloft II,215040
2024-11-01 12:55,Gorillaz,Rhinestone Eyes,200173
2024-11-01 12:57,Vundabar,Alien Blues,155933
2024-11-01 13:00,Sub Urban,UH OH! (feat. BENEE),133509
2024-11-01 13:02,Jhariah,Flight of the Crows,158466
2024-11-01 13:05,Sub Urban,Cirque,184078
2024-11-01 13:10,Mother Mother,Ghosting,285986
2024-11-01 13:13,Weathers,C'est la vie,194024
2024-11-01 13:16,League of Legends,Get Jinxed,154960
2024-11-01 13:19,The Wrecks,Psycho Killer,176776
2024-11-01 13:23,Arctic Monkeys,Knee Socks,257563
2024-11-01 13:26,Mother Mother,The Knack,179604
2024-11-01 17:12,Mother Mother,Burning Pile,213713
2024-11-01 17:15,KISS OF LIFE,Chemistry,184320
2024-11-01 17:18,KISS OF LIFE,R.E.M,172773
2024-11-01 17:20,KISS OF LIFE,Igloo,131786
2024-11-01 17:24,Jay Park,Taxi Blurr (Feat. NATTY of KISS OF LIFE),230499
2024-11-01 17:24,(G)I-DLE,MY BAG,14715
2024-11-01 17:27,SOOJIN,MONA LISA,160920
2024-11-01 17:30,XG,UNDEFEATED,173105
2024-11-01 17:33,AKMU,Love Lee,179683
2024-11-01 17:45,HUH YUNJIN,love you twice,172189
2024-11-01 17:47,(G)I-DLE,Allergy,162786
2024-11-01 17:51,LE SSERAFIM,Blue Flame,201894
2024-11-01 17:54,ILLIT,Cherish (My Love),176854
2024-11-01 17:57,NMIXX,Party O'Clock,183546
2024-11-01 18:00,NewJeans,OMG,212253
2024-11-01 18:04,Loco,Say Yes,218897
2024-11-01 18:08,Red Velvet,Day 1,206357
2024-11-01 18:11,Kep1er,Back to the City,200000
2024-11-01 18:14,IVE,Accendio,192013
2024-11-01 18:18,TWICE,Like Ooh-Ahh,215080
2024-11-01 18:19,Kep1er,WA DA DA,1578
2024-11-01 18:19,LE SSERAFIM,Swan Song,3947
2024-11-01 18:19,JEON SOMI,XOXO,1160
2024-11-01 18:19,LE SSERAFIM,Impurities,2461
2024-11-01 18:19,NewJeans,Hype Boy,1300
2024-11-01 18:19,ILLIT,Lucky Girl Syndrome,35182
2024-11-01 18:38,K/DA,POP/STARS,38382
2024-11-01 18:40,Green Day,21 Guns,220722
2024-11-01 18:43,KISS OF LIFE,Back To Me,170186
2024-11-01 18:46,KISS OF LIFE,No One But Us,185760
2024-11-01 18:50,NIKI,I Like U,252227
2024-11-01 18:54,wave to earth,evening glow,216374
2024-11-01 18:58,wave to earth,holyland,262700
2024-11-01 19:03,Jeon Jin Hee,"summer, night (feat. wave to earth)",279613
2024-11-01 19:09,wave to earth,Black Mountain,370800
2024-11-01 19:13,wave to earth,surf.,229333
2024-11-01 19:17,wave to earth,light,225949
2024-11-01 19:21,wave to earth,seasons,255998
2024-11-01 19:25,wave to earth,ride,228500
2024-11-01 19:28,wave to earth,sunny days,189759
2024-11-01 19:32,wave to earth,pink,267998
2024-11-01 19:37,wave to earth,slow dive,273850
2024-11-01 19:39,wave to earth,are you bored?,111730
2024-11-01 19:42,wave to earth,evening glow,216374
2024-11-01 19:47,wave to earth,holyland,262700
2024-11-01 19:51,Jeon Jin Hee,"summer, night (feat. wave to earth)",279613
2024-11-01 19:58,wave to earth,Black Mountain,133410
2024-11-01 20:01,KISS OF LIFE,Back To Me,170186
2024-11-01 20:04,KISS OF LIFE,No One But Us,185760
2024-11-01 20:08,NIKI,I Like U,267732
2024-11-01 20:11,aespa,Just Another Girl,184266
2024-11-01 20:14,aespa,Flowers,185328
2024-11-01 20:15,aespa,Armageddon,32260
2024-11-01 20:15,Red Velvet,Psycho,2030
2024-11-01 20:15,TWICE,Heart Shaker,22900
2024-11-01 20:15,Liam Payne,Strip That Down (feat. Quavo),2200
2024-11-01 20:18,ILLIT,Lucky Girl Syndrome,140021
2024-11-01 20:21,STAYC,ASAP,194080
2024-11-01 20:24,ZICO,SPOT!,167706
2024-11-01 20:26,LE SSERAFIM,EASY,164545
2024-11-01 20:30,IVE,CRUSH,209493
2024-11-01 20:33,KISS OF LIFE,Get Loud,169973
2024-11-01 20:35,(G)I-DLE,Queencard,161240
2024-11-01 20:38,Kep1er,TIPI-TAP,172670
2024-11-01 20:40,ILLIT,My World,107463
2024-11-01 20:40,TWICE,Alcohol-Free,1019
2024-11-01 22:21,TWICE,Alcohol-Free,16550
2024-11-01 22:24,Doja Cat,Kiss Me More (feat. SZA),208866
2024-11-01 22:30,GANGGA,Blue Jeans,361812
2024-11-01 22:31,GenriX,novocaine,29441
2024-11-01 22:32,Emotional Oranges,West Coast Love,67170
2024-11-01 22:34,Frank Ocean,Ivy,133590
2024-11-01 22:37,Mitski,My Love Mine All Mine,137773
2024-11-01 22:42,John Mayer,"Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007",319226
2024-11-01 22:43,Nathaniel Constantin,Why Can't I,2890
2024-11-01 22:43,keshi,LIMBO,57390
2024-11-01 22:46,FINNEAS,Let's Fall in Love for the Night,190348
2024-11-01 22:51,NIKI,Take A Chance With Me,295460
2024-11-01 22:54,Ariana Grande,34+35,173710
2024-11-01 23:01,Frank Ocean,Pink + White,184516
2024-11-01 23:05,Carly Rae Jepsen,Kollage,256528
2024-11-01 23:07,david hugo,Die Right Here,4770
2024-11-01 23:07,BØRNS,Electric Love,101160
2024-11-01 23:51,wave to earth,evening glow,216374
2024-11-01 23:55,wave to earth,holyland,262700
2024-11-02 00:00,Jeon Jin Hee,"summer, night (feat. wave to earth)",279613
2024-11-02 00:02,wave to earth,Black Mountain,96275
2024-11-02 00:30,wave to earth,light,225949
2024-11-02 00:34,wave to earth,seasons,255998
2024-11-02 00:36,wave to earth,ride,143502
2024-11-02 00:39,KISS OF LIFE,Back To Me,170186
2024-11-02 00:43,Matt Terry,Sucker for You,203813
2024-11-02 00:46,Juice WRLD,Hide (feat. Seezyn),205800
2024-11-02 00:48,Twenty One Pilots,Next Semester,120004
2024-11-02 00:49,wave to earth,light,1
2024-11-02 00:49,wave to earth,seasons,1029
2024-11-02 00:53,wave to earth,ride,228500
2024-11-02 00:58,wave to earth,sunny days,248746
2024-11-02 01:30,wave to earth,pink,102363
2024-11-02 01:31,Jung Kook,Seven (feat. Latto) (Explicit Ver.),1710
2024-11-02 01:31,wave to earth,pink,51390
2024-11-02 01:32,NIKI,lowkey,21620
2024-11-02 01:35,NewJeans,Hurt,177946
2024-11-02 01:39,aespa,Girls,240440
2024-11-02 01:42,MOMOLAND,BBoom BBoom,208863
2024-11-02 01:45,STAYC,Bubble,179275
2024-11-02 01:48,LE SSERAFIM,Guardian,158980
2024-11-02 01:51,GFRIEND,MAGO,199133
2024-11-02 01:54,EL7Z UP,CHEEKY,174133
2024-11-02 01:57,BLACKPINK,Lovesick Girls,192765
2024-11-02 02:00,LE SSERAFIM,CRAZY (feat. PinkPantheress),168000
2024-11-02 02:03,aespa,Whiplash,183226
2024-11-02 04:03,JENNIE,Mantra,136627
2024-11-02 04:07,aespa,Kill It,199626
2024-11-02 04:14,TWICE,FANCY,213880
2024-11-02 04:17,aespa,Flowers,190733
2024-11-02 04:21,Kep1er,Back to the City,200000
2024-11-02 04:25,NewJeans,Right Now,160413
2024-11-02 06:11,Girls' Generation,Gee,177439
2024-11-02 06:15,JENNIE,Mantra,5622
2024-11-02 06:15,Loco,Say Yes,218897
2024-11-02 08:16,ILLIT,My World,2800
2024-11-02 08:20,wave to earth,evening glow,216374
2024-11-02 08:25,wave to earth,holyland,262700
2024-11-02 08:30,Jeon Jin Hee,"summer, night (feat. wave to earth)",279613
2024-11-02 08:36,wave to earth,Black Mountain,276261
2024-11-02 08:43,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),8826
2024-11-02 08:43,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),438493
2024-11-02 08:46,The Foundations,Build Me Up Buttercup - Mono,180133
2024-11-02 08:49,Redbone,Come and Get Your Love - Single Version,205933
2024-11-02 08:53,Maroon 5,This Love,206200
2024-11-02 08:57,Coldplay,Yellow,266773
2024-11-02 09:01,ABBA,Dancing Queen,230400
2024-11-02 09:05,"Earth, Wind & Fire",September,216022
2024-11-02 09:06,Stevie Wonder,Isn't She Lovely,8680
2024-11-02 09:06,"Grover Washington, Jr.",Just the Two of Us,67046
2024-11-02 09:06,Arctic Monkeys,Do I Wanna Know?,5260
2024-11-02 09:10,wave to earth,evening glow,216374
2024-11-02 09:14,wave to earth,holyland,262700
2024-11-02 09:19,Jeon Jin Hee,"summer, night (feat. wave to earth)",279613
2024-11-02 09:25,wave to earth,Black Mountain,370800
2024-11-02 09:29,wave to earth,surf.,229333
2024-11-02 09:33,wave to earth,light,225949
2024-11-02 09:37,wave to earth,seasons,255998
2024-11-02 09:41,wave to earth,ride,228500
2024-11-02 09:45,wave to earth,sunny days,248746
2024-11-02 09:50,wave to earth,pink,267998
2024-11-02 09:54,wave to earth,slow dive,273850
2024-11-02 09:56,wave to earth,are you bored?,111730
2024-11-02 09:57,Takayoshi,apart of me,76285
2024-11-02 10:00,KISS OF LIFE,Igloo,131786
2024-11-02 10:02,ILLIT,I'll Like You,127684
2024-11-02 10:04,KATSEYE,Touch,129882
2024-11-02 10:07,NewJeans,Ditto,185506
2024-11-02 10:09,Rocco,spin you round,126610
2024-11-02 10:10,Takayoshi,unconditionally,77419
2024-11-02 10:13,KISS OF LIFE,Sugarcoat (NATTY Solo),179866
2024-11-02 10:16,ILLIT,Pimple,160000
2024-11-02 10:19,Yel,About Last Night..,184000
2024-11-02 10:22,NewJeans,Supernatural,191000
2024-11-02 10:25,LE SSERAFIM,CRAZY,164554
2024-11-02 10:27,Takayoshi,when ur around,101694
2024-11-02 10:30,Rocco,In The Morning,164444
2024-11-02 10:31,RC AVENUE,THE GIRL WILL BE OKAY,96125
2024-11-02 10:33,Hojean,Comin' Through,130000
2024-11-02 10:37,NewJeans,Bubble Gum,200266
2024-11-02 10:39,LE SSERAFIM,Swan Song,157179
2024-11-02 10:42,HYBS,Ride,181622
2024-11-02 10:44,Rocco,Steal This Night,107086
2024-11-02 10:46,beabadoobee,Glue Song,135066
2024-11-02 10:52,wave to earth,love.,307750
